CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count
708928008,34,F,2,High School,Single,$40K - $60K,Blue,36,2
765755283,48,F,2,Graduate,Married,Unknown,Blue,41,1
711922158,57,F,2,Graduate,Married,Less than $40K,Blue,45,1
773177358,48,F,3,Graduate,Married,Unknown,Blue,41,1
779638983,47,F,4,Graduate,Married,Less than $40K,Blue,30,2
708723858,48,F,4,Graduate,Single,Less than $40K,Blue,37,1
712184133,41,F,5,Graduate,Married,Less than $40K,Blue,24,2
709948233,47,F,3,Uneducated,Single,Unknown,Blue,35,1
709415583,37,F,2,Unknown,Single,Less than $40K,Blue,21,1
714005508,45,F,4,Graduate,Married,Unknown,Blue,36,2
712407033,26,F,0,Uneducated,Unknown,Unknown,Silver,13,1
716333283,58,F,0,Unknown,Unknown,Less than $40K,Blue,52,1
715534083,46,F,2,College,Single,Unknown,Blue,33,2
789492558,49,F,2,College,Married,Less than $40K,Blue,40,1
770929383,41,M,2,Graduate,Single,$60K - $80K,Blue,28,2
708890133,46,F,4,College,Married,Unknown,Blue,35,2
788595183,42,M,2,Graduate,Single,$40K - $60K,Blue,36,1
713167383,57,F,3,High School,Single,Less than $40K,Blue,46,1
717704433,48,F,4,Unknown,Single,Unknown,Blue,37,1
718590183,58,F,3,Doctorate,Married,Less than $40K,Blue,47,1
719019483,46,F,2,College,Unknown,Less than $40K,Silver,36,2
710401458,53,M,3,Unknown,Married,$80K - $120K,Blue,40,2
720783558,58,F,1,Graduate,Married,Unknown,Blue,48,2
772364358,54,F,2,High School,Unknown,Less than $40K,Blue,44,1
719868183,42,F,3,High School,Married,$40K - $60K,Blue,30,5
709388058,43,F,4,Graduate,Single,Less than $40K,Blue,34,2
717004533,35,F,3,High School,Married,Less than $40K,Blue,36,2
714969183,46,F,2,Unknown,Married,Less than $40K,Blue,36,2
720837708,42,F,3,College,Unknown,Less than $40K,Blue,28,1
759947433,53,M,3,Graduate,Married,$120K +,Blue,46,1
767404083,52,M,2,Graduate,Single,$60K - $80K,Blue,45,2
781926633,48,M,2,Uneducated,Married,$40K - $60K,Blue,42,1
772127508,31,F,1,Uneducated,Married,Less than $40K,Blue,20,6
720518283,50,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,1
715380483,54,F,5,Unknown,Single,Less than $40K,Blue,49,2
789296133,35,F,3,Doctorate,Single,Unknown,Blue,24,1
711029358,41,F,4,Unknown,Single,Less than $40K,Blue,36,2
712615008,46,M,2,Graduate,Unknown,$120K +,Blue,34,1
816826008,41,M,4,Unknown,Married,Less than $40K,Blue,36,1
715488483,49,F,4,Graduate,Married,Less than $40K,Blue,36,1
717759783,47,F,4,Unknown,Single,Unknown,Blue,34,1
796083783,55,F,2,College,Single,Unknown,Blue,49,1
709925733,32,F,0,Unknown,Single,Less than $40K,Blue,22,1
715309083,50,F,2,Graduate,Married,Less than $40K,Blue,36,2
778441533,45,F,4,High School,Single,Unknown,Blue,26,6
715891533,45,F,4,Graduate,Unknown,Less than $40K,Blue,33,1
788848458,40,F,5,Unknown,Married,$40K - $60K,Blue,24,1
708399858,45,F,3,High School,Married,Less than $40K,Blue,35,2
711944733,45,F,2,High School,Married,Less than $40K,Blue,36,1
712683633,32,F,0,Unknown,Married,Less than $40K,Blue,36,5
785487783,59,F,1,Graduate,Single,$40K - $60K,Blue,53,2
718951683,48,F,2,Graduate,Married,Less than $40K,Blue,35,2
718329183,57,F,3,Graduate,Divorced,$40K - $60K,Blue,47,1
788960658,42,F,2,Uneducated,Married,Less than $40K,Blue,28,1
713120433,55,F,2,High School,Married,$40K - $60K,Blue,42,2
720980958,43,F,5,Uneducated,Married,Less than $40K,Blue,30,1
709606158,37,F,2,Graduate,Married,Less than $40K,Blue,31,1
714168183,48,F,2,Uneducated,Married,Unknown,Blue,38,1
712524858,34,M,1,Graduate,Single,Less than $40K,Blue,28,1
815072283,50,F,3,Graduate,Married,Less than $40K,Blue,45,1
715980258,36,F,1,Doctorate,Single,Less than $40K,Blue,25,1
788715483,44,F,5,Graduate,Single,Less than $40K,Blue,28,2
809276808,47,M,4,Graduate,Single,$80K - $120K,Blue,42,1
708885558,56,F,1,High School,Single,Less than $40K,Blue,48,1
789373683,45,F,3,Graduate,Married,Less than $40K,Blue,35,1
714216858,35,F,2,Unknown,Single,Unknown,Blue,36,2
719150658,51,F,2,Graduate,Married,Unknown,Blue,34,2
712302783,38,F,2,Uneducated,Single,Less than $40K,Blue,25,2
799717458,42,F,3,Unknown,Married,Less than $40K,Blue,36,2
716354883,59,F,0,Graduate,Unknown,Unknown,Blue,49,2
719601708,45,M,3,College,Single,$60K - $80K,Blue,35,1
720150858,34,M,2,High School,Married,$80K - $120K,Blue,25,6
824915208,44,F,3,Doctorate,Married,Unknown,Blue,40,2
798777708,54,F,4,High School,Single,$40K - $60K,Blue,48,2
805229133,46,M,3,Unknown,Unknown,$80K - $120K,Blue,41,1
716365233,53,F,1,College,Married,Less than $40K,Blue,36,1
796544133,54,M,1,College,Single,$120K +,Blue,48,1
778143183,47,M,1,Graduate,Married,$60K - $80K,Blue,40,2
717011958,43,F,4,Graduate,Single,$40K - $60K,Blue,23,2
778264008,41,F,3,College,Single,$40K - $60K,Blue,32,2
789507408,48,F,3,College,Unknown,Unknown,Blue,40,2
788842008,50,F,3,Uneducated,Married,Less than $40K,Blue,34,2
714742758,42,F,4,Uneducated,Single,Less than $40K,Blue,24,2
717742908,44,M,3,Unknown,Married,$40K - $60K,Blue,36,1
712874433,45,M,3,Unknown,Single,Less than $40K,Blue,36,2
711092658,39,F,3,Graduate,Married,Unknown,Blue,26,2
720299283,46,M,3,Uneducated,Married,$60K - $80K,Blue,33,2
719237058,39,M,2,Doctorate,Single,$60K - $80K,Blue,36,2
719671383,40,F,3,Uneducated,Unknown,Less than $40K,Blue,30,2
788290383,43,M,3,Doctorate,Single,$40K - $60K,Blue,35,2
779701983,49,F,3,Graduate,Single,$40K - $60K,Blue,32,1
779247483,46,F,1,Uneducated,Unknown,Unknown,Blue,28,5
767093133,52,F,2,Unknown,Married,Unknown,Blue,45,2
717979008,48,F,3,Unknown,Single,Less than $40K,Blue,37,2
712132383,44,M,4,College,Single,$80K - $120K,Blue,34,2
772306383,57,F,3,Unknown,Unknown,Less than $40K,Blue,43,5
714469008,40,F,2,Unknown,Single,$40K - $60K,Blue,29,1
812446158,54,F,3,Uneducated,Single,Less than $40K,Blue,49,2
779401233,47,F,4,Uneducated,Single,$40K - $60K,Blue,36,1
784994883,26,F,0,Unknown,Married,Less than $40K,Blue,20,2
721080183,33,F,1,Graduate,Single,$40K - $60K,Blue,20,2
712572858,38,M,3,High School,Single,$80K - $120K,Blue,29,2
719759733,59,F,0,Unknown,Single,$40K - $60K,Blue,52,2
780371433,35,F,2,Graduate,Married,Unknown,Blue,25,2
822170733,45,F,4,College,Single,Less than $40K,Blue,41,6
708224133,61,M,0,Uneducated,Single,$40K - $60K,Blue,49,1
719299533,55,F,1,Unknown,Unknown,Less than $40K,Blue,36,2
780633483,58,F,0,Graduate,Married,$40K - $60K,Blue,47,2
771356508,41,F,5,Graduate,Married,Less than $40K,Blue,28,2
823629333,42,M,4,Uneducated,Married,$40K - $60K,Blue,38,1
712961658,45,F,4,Uneducated,Married,Less than $40K,Blue,32,1
710464683,45,F,3,Post-Graduate,Married,Less than $40K,Blue,32,2
716688183,51,F,1,High School,Married,Less than $40K,Blue,43,4
789082758,40,F,2,High School,Married,Less than $40K,Blue,28,1
709140858,57,F,2,College,Single,Less than $40K,Blue,47,1
822127008,50,F,1,Post-Graduate,Married,Unknown,Blue,46,2
720496158,53,M,0,Unknown,Single,$60K - $80K,Blue,42,1
774588633,45,F,3,Graduate,Single,Less than $40K,Blue,39,2
788465583,42,F,3,College,Single,$40K - $60K,Blue,35,2
741517458,49,F,4,Graduate,Married,Less than $40K,Blue,42,2
709935708,55,F,1,Unknown,Married,$40K - $60K,Blue,43,2
721112508,48,F,3,Graduate,Married,Less than $40K,Blue,40,2
720734583,44,F,2,Post-Graduate,Married,Less than $40K,Blue,32,1
772286658,63,M,1,Graduate,Single,$60K - $80K,Blue,52,6
807149058,48,F,5,Unknown,Married,Less than $40K,Blue,43,1
771045708,41,F,5,Graduate,Married,Less than $40K,Blue,28,2
711733308,45,F,2,Uneducated,Single,Less than $40K,Blue,36,2
710518308,54,F,2,Doctorate,Married,Less than $40K,Blue,35,1
716586408,48,F,3,Graduate,Unknown,Less than $40K,Blue,36,1
713152383,40,F,3,Uneducated,Married,Less than $40K,Blue,27,1
771935283,47,F,4,Graduate,Single,$40K - $60K,Blue,36,1
720460083,45,F,4,Unknown,Single,Unknown,Gold,27,1
825838908,39,F,1,Uneducated,Single,Less than $40K,Blue,35,1
709082808,53,F,2,High School,Married,Less than $40K,Blue,36,2
710937783,53,F,0,Uneducated,Married,$40K - $60K,Blue,40,1
789540108,29,F,1,Uneducated,Married,Less than $40K,Blue,21,2
709824633,44,F,4,High School,Single,Less than $40K,Blue,35,2
717874533,46,M,2,High School,Single,$40K - $60K,Blue,36,5
712571883,40,M,3,Graduate,Divorced,Less than $40K,Silver,36,1
716926758,40,F,2,Uneducated,Single,Less than $40K,Blue,27,2
716181858,42,F,2,Uneducated,Married,$40K - $60K,Blue,29,1
779613933,38,F,4,Uneducated,Married,Less than $40K,Blue,27,1
712136058,54,F,2,College,Single,Unknown,Blue,36,1
709678608,49,M,4,High School,Married,$80K - $120K,Blue,36,2
714276408,52,F,3,Uneducated,Single,$40K - $60K,Blue,36,2
719953383,38,F,4,College,Single,Less than $40K,Blue,27,2
718795083,44,F,2,Graduate,Married,Unknown,Blue,26,2
720503508,44,F,1,Uneducated,Divorced,Less than $40K,Blue,37,1
770762133,52,F,3,High School,Married,Unknown,Blue,38,2
713555133,56,F,3,High School,Unknown,Less than $40K,Blue,44,4
711232608,47,F,5,High School,Single,Less than $40K,Blue,36,2
780322908,52,F,3,Unknown,Married,Less than $40K,Blue,38,1
708207783,50,F,3,High School,Single,Less than $40K,Blue,42,1
719590458,44,F,4,Graduate,Married,Less than $40K,Blue,36,6
778679883,39,M,2,Graduate,Single,$60K - $80K,Blue,19,1
780230208,53,M,2,College,Married,$40K - $60K,Blue,40,2
827703258,42,M,4,High School,Married,$60K - $80K,Blue,38,2
807379833,48,M,3,Graduate,Divorced,$40K - $60K,Blue,43,2
711178383,47,M,2,Post-Graduate,Married,$80K - $120K,Blue,35,1
712203333,51,M,3,Graduate,Married,$80K - $120K,Blue,39,1
709261383,56,F,3,Graduate,Married,$40K - $60K,Blue,36,2
715829358,33,F,4,College,Married,$40K - $60K,Blue,26,1
713213133,36,M,2,Graduate,Single,$40K - $60K,Blue,36,2
778860783,57,M,2,Unknown,Divorced,$120K +,Blue,38,1
779442783,39,F,1,Graduate,Single,Less than $40K,Blue,21,1
780008358,59,M,0,Uneducated,Unknown,$60K - $80K,Blue,48,2
721274208,41,F,2,High School,Single,Less than $40K,Blue,36,4
714076683,29,F,0,College,Married,Less than $40K,Blue,19,2
788791383,39,F,3,High School,Married,$40K - $60K,Blue,21,1
709459608,47,F,2,Unknown,Unknown,$40K - $60K,Blue,36,1
711560058,49,M,1,High School,Married,$60K - $80K,Blue,36,2
717657333,43,F,3,Graduate,Single,Less than $40K,Blue,36,1
812218908,46,F,2,Unknown,Married,Less than $40K,Blue,36,2
787482033,60,M,1,High School,Divorced,$80K - $120K,Blue,48,1
779141658,48,M,4,Graduate,Married,$80K - $120K,Blue,33,1
813810333,50,M,3,Post-Graduate,Married,$60K - $80K,Blue,45,6
789613083,47,M,3,Uneducated,Divorced,$60K - $80K,Blue,41,2
794540883,56,F,1,Post-Graduate,Married,$40K - $60K,Blue,38,1
811889808,43,M,3,Graduate,Married,$80K - $120K,Blue,38,3
720509433,51,F,2,College,Single,Less than $40K,Blue,31,2
715091208,42,M,3,High School,Married,$80K - $120K,Blue,36,2
719269308,49,F,2,Graduate,Unknown,Less than $40K,Blue,36,3
718200333,47,F,3,Uneducated,Single,Less than $40K,Blue,41,3
713487633,44,M,3,Post-Graduate,Married,$80K - $120K,Blue,32,3
789363408,44,M,3,High School,Married,$120K +,Silver,34,3
713916708,53,M,3,Graduate,Single,$120K +,Gold,43,3
823833483,41,M,3,Graduate,Single,$40K - $60K,Blue,37,3
717756258,49,M,2,Unknown,Married,$120K +,Blue,38,3
712879158,49,M,1,High School,Married,$60K - $80K,Gold,36,2
709474683,42,F,3,College,Married,Less than $40K,Blue,13,3
772313358,50,M,3,High School,Single,$80K - $120K,Blue,39,3
711856683,51,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,2
718530258,52,F,3,Uneducated,Divorced,Less than $40K,Blue,36,3
716288208,48,M,3,Graduate,Single,$60K - $80K,Blue,36,2
718712583,44,M,2,Uneducated,Married,$80K - $120K,Blue,33,3
806432433,40,F,2,High School,Single,$40K - $60K,Blue,35,2
720074583,42,M,1,Graduate,Unknown,$80K - $120K,Blue,36,2
768848658,43,F,3,Unknown,Single,Unknown,Blue,37,2
709895508,42,M,3,Graduate,Married,Less than $40K,Blue,36,2
711542358,42,F,4,High School,Married,Less than $40K,Gold,36,2
718773333,51,F,4,Unknown,Single,Less than $40K,Blue,40,3
816832383,61,F,1,High School,Single,Less than $40K,Blue,56,3
714042108,59,M,0,Uneducated,Single,$40K - $60K,Blue,36,3
714664683,46,F,4,Uneducated,Married,Less than $40K,Blue,37,3
713894358,51,M,2,Post-Graduate,Unknown,$80K - $120K,Gold,46,2
715436883,48,F,3,Post-Graduate,Married,Less than $40K,Blue,36,2
715260558,44,F,4,High School,Single,$40K - $60K,Blue,36,3
713664258,56,M,2,Unknown,Single,$40K - $60K,Blue,48,2
713364783,42,F,1,Post-Graduate,Single,Less than $40K,Blue,28,3
718078008,40,M,2,College,Divorced,$60K - $80K,Blue,36,3
798546408,61,F,1,College,Single,Less than $40K,Blue,55,2
779018508,45,M,4,Uneducated,Single,$80K - $120K,Blue,35,2
802668333,49,M,2,Graduate,Single,$80K - $120K,Blue,43,2
718320933,47,M,3,Uneducated,Married,$60K - $80K,Blue,36,2
789016983,45,F,3,High School,Married,Less than $40K,Blue,32,2
713907633,43,M,3,College,Unknown,$60K - $80K,Blue,36,2
708474333,42,M,3,Graduate,Married,$60K - $80K,Blue,29,3
778894233,42,M,5,High School,Unknown,$80K - $120K,Blue,23,3
717244683,43,F,3,College,Married,Unknown,Blue,36,3
711410958,40,M,3,High School,Married,$60K - $80K,Blue,28,2
799711833,50,F,3,College,Married,Unknown,Blue,44,2
714047733,53,F,3,Graduate,Single,$40K - $60K,Blue,45,2
710061783,49,M,1,Graduate,Married,$40K - $60K,Blue,40,6
711082908,44,M,4,Uneducated,Single,$80K - $120K,Blue,31,3
721190358,49,M,4,Unknown,Unknown,$80K - $120K,Blue,29,2
712760208,42,F,4,Graduate,Married,Unknown,Blue,31,3
751563933,43,F,3,High School,Married,Less than $40K,Blue,36,3
815498733,51,F,3,Unknown,Single,Less than $40K,Blue,46,3
718433508,40,F,3,Uneducated,Unknown,Less than $40K,Blue,30,2
720935658,57,F,4,Post-Graduate,Single,Less than $40K,Blue,45,2
714754533,51,M,0,Doctorate,Single,$120K +,Platinum,44,3
714713508,49,M,2,Doctorate,Divorced,$80K - $120K,Blue,36,3
715038033,61,M,1,Graduate,Single,Less than $40K,Blue,54,3
809169858,62,M,2,Graduate,Single,$60K - $80K,Blue,56,2
718379358,39,M,1,Unknown,Single,$80K - $120K,Silver,28,3
779456508,52,M,2,Graduate,Divorced,$60K - $80K,Blue,34,2
708907833,38,F,1,High School,Single,Unknown,Blue,27,2
708693558,50,F,3,High School,Single,Less than $40K,Silver,38,3
718665933,43,M,3,Unknown,Divorced,$120K +,Blue,30,3
816073983,53,F,2,College,Single,Less than $40K,Blue,48,2
715851333,42,M,4,High School,Married,$60K - $80K,Blue,27,2
712884408,43,F,1,High School,Single,Unknown,Blue,30,3
715404783,43,F,4,Graduate,Married,Less than $40K,Blue,35,3
773356008,57,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,51,2
789525408,50,F,0,Uneducated,Married,Less than $40K,Blue,42,3
721212258,48,M,4,High School,Single,$120K +,Blue,40,2
719625933,41,M,3,Graduate,Married,$120K +,Blue,36,2
714304458,44,M,3,High School,Married,$60K - $80K,Blue,36,2
819975183,44,F,4,College,Single,$40K - $60K,Silver,39,2
785515533,43,F,2,College,Married,Less than $40K,Blue,37,3
720712533,51,M,3,Graduate,Married,$80K - $120K,Gold,36,2
709861008,47,M,4,Post-Graduate,Married,$80K - $120K,Blue,30,3
713911233,47,F,3,Doctorate,Single,$40K - $60K,Silver,39,3
712580958,38,M,1,High School,Single,$120K +,Blue,30,2
719473458,46,M,3,High School,Single,$40K - $60K,Blue,42,3
711764733,41,F,4,Uneducated,Unknown,$40K - $60K,Silver,36,3
794124708,47,M,2,Graduate,Unknown,$80K - $120K,Blue,41,2
780707733,41,M,1,Graduate,Married,$80K - $120K,Blue,30,3
780620883,49,F,2,Uneducated,Single,$40K - $60K,Blue,37,2
720849708,44,M,4,Graduate,Single,$80K - $120K,Blue,37,3
789312033,48,F,4,Post-Graduate,Single,Less than $40K,Blue,38,3
778742358,44,M,4,Graduate,Married,$60K - $80K,Blue,24,2
719658858,50,F,4,Doctorate,Married,Unknown,Silver,36,3
713425383,59,F,1,High School,Single,Less than $40K,Blue,46,2
770842833,49,F,3,High School,Married,Unknown,Silver,36,2
712029783,42,M,4,Uneducated,Single,$80K - $120K,Silver,36,2
718893333,52,M,3,Graduate,Married,$60K - $80K,Blue,36,3
711203658,46,M,3,Graduate,Unknown,$40K - $60K,Blue,34,3
718567758,41,M,1,College,Married,$40K - $60K,Blue,32,3
771719283,39,F,4,Doctorate,Married,Less than $40K,Blue,27,2
717926358,46,F,2,Graduate,Single,Less than $40K,Blue,30,3
779751258,45,F,2,Graduate,Married,Less than $40K,Blue,31,2
774491958,53,M,3,High School,Single,$60K - $80K,Blue,47,2
713428833,42,M,3,Unknown,Married,$80K - $120K,Blue,32,2
714166833,44,F,3,Graduate,Single,Less than $40K,Silver,34,3
809464608,47,F,3,High School,Married,Unknown,Silver,31,3
789681708,46,M,3,Uneducated,Married,$60K - $80K,Gold,33,3
713102733,38,F,3,Graduate,Single,Less than $40K,Gold,31,2
715195383,46,F,3,Graduate,Divorced,Less than $40K,Blue,36,3
812408058,39,M,2,Unknown,Unknown,$120K +,Blue,34,2
787226508,47,M,2,College,Single,$60K - $80K,Blue,41,2
713537733,46,M,4,Doctorate,Unknown,$60K - $80K,Gold,36,2
715170183,45,M,2,Graduate,Married,$40K - $60K,Blue,36,2
717109983,50,F,2,High School,Married,$40K - $60K,Blue,39,3
713208033,43,F,3,High School,Married,Less than $40K,Blue,36,2
712788258,48,M,3,College,Married,$40K - $60K,Blue,34,2
758382183,50,F,3,Graduate,Unknown,Less than $40K,Blue,43,2
715469583,40,F,2,Graduate,Unknown,$40K - $60K,Blue,36,3
709235058,46,M,4,College,Married,$40K - $60K,Silver,36,3
714786483,45,M,4,College,Single,$60K - $80K,Blue,35,2
713299758,53,M,1,High School,Single,Less than $40K,Blue,36,3
771912408,49,F,2,Graduate,Married,Less than $40K,Blue,38,3
721445658,52,F,2,Post-Graduate,Single,Less than $40K,Blue,34,3
719787633,47,M,0,Graduate,Married,$80K - $120K,Silver,36,3
713697933,47,M,2,Uneducated,Single,$80K - $120K,Blue,36,3
712208658,43,M,2,High School,Single,$60K - $80K,Blue,33,1
708219108,49,M,3,College,Divorced,$80K - $120K,Blue,38,2
709065483,40,F,3,College,Divorced,$40K - $60K,Blue,28,2
715237683,53,F,4,Graduate,Single,Less than $40K,Blue,44,1
712925808,51,F,1,Unknown,Married,$40K - $60K,Blue,36,2
788931558,46,M,2,High School,Single,$40K - $60K,Blue,32,1
717521508,41,M,3,High School,Single,$80K - $120K,Gold,28,2
713688933,42,F,0,Unknown,Married,Less than $40K,Blue,28,1
712405908,50,M,2,High School,Unknown,$120K +,Blue,40,1
789298833,51,M,2,Uneducated,Divorced,$80K - $120K,Blue,40,1
715729683,44,M,3,High School,Single,$120K +,Silver,36,1
717682233,49,M,4,Uneducated,Married,$60K - $80K,Blue,36,1
712266633,51,F,2,Unknown,Married,$40K - $60K,Blue,36,2
719272458,53,F,5,Graduate,Single,$40K - $60K,Blue,41,2
780769308,49,F,4,Unknown,Single,Less than $40K,Blue,29,1
721468533,59,M,1,Graduate,Single,Unknown,Blue,36,1
816615633,47,F,2,Doctorate,Married,$40K - $60K,Blue,42,2
720167508,50,M,3,Uneducated,Single,$80K - $120K,Blue,35,1
711152658,44,M,4,Graduate,Single,$120K +,Silver,36,2
771772083,48,M,4,Graduate,Married,$60K - $80K,Blue,37,2
708419733,47,M,3,College,Single,$60K - $80K,Blue,39,5
709372608,43,M,4,Uneducated,Married,$60K - $80K,Blue,31,1
788907033,40,M,2,High School,Unknown,$80K - $120K,Blue,26,1
711136008,41,M,4,Graduate,Single,$80K - $120K,Blue,33,1
716691783,46,F,3,High School,Single,Less than $40K,Blue,36,2
812618883,47,M,2,High School,Divorced,Unknown,Silver,42,1
715908558,44,M,0,Graduate,Unknown,$60K - $80K,Silver,36,1
718024908,52,F,2,Graduate,Unknown,Less than $40K,Blue,40,2
709558608,39,M,3,Uneducated,Single,$80K - $120K,Blue,31,2
824177733,53,F,2,High School,Single,Less than $40K,Blue,49,1
719784708,49,M,0,Unknown,Married,$80K - $120K,Blue,36,1
717535083,52,F,2,Post-Graduate,Married,Less than $40K,Blue,40,2
712453308,46,M,4,High School,Divorced,$40K - $60K,Silver,36,2
721008933,44,F,2,Graduate,Divorced,$40K - $60K,Blue,36,1
720859533,52,F,2,High School,Single,$40K - $60K,Blue,39,2
789556533,52,M,4,Graduate,Married,$80K - $120K,Blue,45,2
717656433,50,F,2,Graduate,Single,Less than $40K,Blue,40,1
792524358,55,M,3,High School,Single,$80K - $120K,Gold,49,2
758211483,45,M,5,Unknown,Married,$60K - $80K,Blue,38,1
801380808,44,M,2,Doctorate,Married,$80K - $120K,Blue,38,1
716329383,46,F,3,Graduate,Single,Less than $40K,Blue,36,4
716871633,49,M,1,Uneducated,Single,$120K +,Blue,38,2
718491708,53,F,2,College,Single,Unknown,Blue,38,2
787502883,60,F,1,Doctorate,Single,Unknown,Silver,48,1
715183308,47,M,3,Post-Graduate,Unknown,Unknown,Silver,38,2
713872833,54,F,2,Graduate,Single,$40K - $60K,Blue,41,2
708535158,39,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,29,1
711658758,46,F,3,Uneducated,Married,Less than $40K,Blue,35,6
717248583,43,F,3,College,Married,Less than $40K,Silver,34,4
713087958,53,M,4,High School,Divorced,$120K +,Blue,36,3
721495458,44,M,3,Graduate,Married,$60K - $80K,Blue,32,2
786097158,48,M,2,High School,Married,$40K - $60K,Blue,42,2
